Sally	PERSON	, the lieutenant captured schooner Adventure ,
William Young	PERSON	, master ,
Howe	PERSON	's Prize List , May 22 , 1777 ,
London Gazette	PERSON	, July 8 to July 12 , 1777 .
La Rose	PERSON	,
Augustin Couster	PERSON	, master .
THOMAS SMYTH	PERSON	TO
DANIEL	PERSON	OF ST. THOMAS JENIFER Sir Chester Town March 15th 1777 Captain -LSB-
Thomas -RSB- Coursey	PERSON	being disappointed in getting the Cordage he expected was to be sold here waites on the
Captn Coursey	PERSON	thinks it will be suitable for the Galley and a peice of pretty good Cable tho ' very short which I woud also sel.l if it is wanting 1t 1s only long enough for mooring .
Captn Coursey	PERSON	orders on me for whatever provisions they woud have me deliver to him of those purchased for the use of the
Honoble Daniel	PERSON	of St
Thomas Jenifer	PERSON	President of the
JESSE HOLLINGSWORTH	PERSON	,
Lydia	PERSON	round to
JOHN CALVERT	PERSON	To Capt
John Calvert	PERSON	-LSB-
James -RSB- Tennant	PERSON	,2 which we have had under consideration and upon considering the matter we are of opinion that Mr Tennants behaviour has been very remiss and have therefore affirm 'd the judgment of the Court Martial .
Thomas Whiting	PERSON	1st Commr -LSB-
Tennant	PERSON	was first lieutenant of
WILLIAM JUNO	PERSON	, R.N. , TO VICE ADMIRAL
CLARK GAYTON	PERSON	Sir .
Peter -RSB- Rainier	PERSON	who I think executed my Orders with Spirit and real Conduct on the Occasion The French complaind concerning my fireing two Shot I most certainly did , being from my Infancy brought up in the
Monsr Dubrocque	PERSON	wanted to do with His Majestys Ship which I have the Honor to Command I am Sir with the greatest respect -LSB- & c. -RSB- wmm Judd A Copy -LSB- Endorsement -RSB- In Vice Adml Gaytons Letter 30th March 1777 .
Peter Rainier	PERSON	, R.N. , to Captain
William Judd	PERSON	, R.N. .
Dubrocq	PERSON	with the nature of the Duty I was to discharge , Namely to enquire and examine him Strictly as to his Nation , Cargo , & Voyage , he readily satisfied me under those heads , and produced such Papers as I required to ascertain the truth of his replies , this being over , he told me he thought it strange that we should fire Shot at him as we were at Peace with the French .
Peter Rainier William Judd Esqre	PERSON	-RCB- Commander of His Majs A Copy .
MR ROBERT WOON	PERSON	SURGEON OF HIS MAJESTY 'S HOSPITAL AT
Douglass	PERSON	, the first Lieutenant of His Majestys frigate the
Clark Gayton	PERSON	-LRB- A Copy -RRB- 1 .
Stephens	PERSON	, March 30 ; I777 .
Hyde	PERSON	-RSB-
Parker	PERSON	-LSB- Jr. -RSB- says , that the
Tatum	PERSON	, ed. ,
Serle	PERSON	's
Thomas Wharton	PERSON	,
William Brown	PERSON	,
William Edwards	PERSON	, `
William Petterson	PERSON	,
Sergt	PERSON	.
John Carmonday	PERSON	,
James Munks	PERSON	,
Robart Ronalds	PERSON	,
Donald Murphy	PERSON	,
James Robartson	PERSON	,
William Robertson	PERSON	,
John	PERSON	M ulland ,
Nicholas Nailor	PERSON	, Mast ' r Mate .
Robert Reed	PERSON	,
George Camble	PERSON	,
Joseph Kineer	PERSON	,
Timothy Karby	PERSON	,
Andrew Mitchell	PERSON	,
James Kirkland	PERSON	,
William Johnson	PERSON	,
James Morrison	PERSON	, Capt. Lieut.
Samuel Philip	PERSON	,
James Wekemson	PERSON	, Lieut.
John Brannan	PERSON	,
George Mayers	PERSON	, Gunner .
Timothy Riely	PERSON	,
James Thompson	PERSON	,
Sergt	PERSON	.
John Willard	PERSON	,
James Cockran	PERSON	,
Sergt	PERSON	.
Andrew McKemson	PERSON	,
James Bun	PERSON	; hal ,
Thomas McKemson	PERSON	,
Peter G	PERSON	: r : een ,
William McKemson Dinnes M'Coyl	PERSON	.
JAMES HUTCHINSON	PERSON	-LSB-
Chester	PERSON	by sunset ; we proceeded on and by 8 o'clock were at
Richard Bache	PERSON	,
Robert Morris	PERSON	and a number of other gentlemen were at supper ; I delivered my dispatches to
Robert Morris	PERSON	and received from him an account of the fate of our ship , the news of the capture was very unexpected , and a very severe stroke to me , to complicate the sum of my misfortunes , on inquiring into the matter , I found that the Captain of our ship , having lost the Wasp in the night of the 10th and finding the weather on the 11th very foggy , undertook in direct contradiction to common sense , and the orders he had received from Captain Uohn -RSB-
Baldwin	PERSON	, to proceed up the bay , saying in excus ~ for his folly he thought the weather was so thick that he could escape unseen by the men of war ; they however kept a good lookout and saw him entering , as any person possessed with a single ounce of rationality would have expected , one of them went in pursuit of him but a shoal called the Overfall being between them he yet had a little chance of escaping by making for the
Rawlins	PERSON	-LSB-
Thomas Rawlings	PERSON	-RSB- made for the land but unfortunately it being low water , the ship struck on a spit of sand about two musquet shots from the beach ; the moment she struck the Captain and every hand on board were in the greatest confusion and deprived of the power of think ing ; they however hoisted out the boats and jumped in them leaving the ship to be taken possession of by the Captors .
Chevalier Vrecour	PERSON	rode up to
Chevalier	PERSON	losing his sword , which he had quixotelike wore on horseback , and which was taken from him by encountering some bushes in the night ; the Captain bore the expenses up to town as
Monsieur	PERSON	had come to
Robert Morris	PERSON	informed me of the loss of our vessel I was not in a situation to acquaint him with any European intelligence or inform him of a number of other matters which he wished to know , I therefore left Dr.
Williamson	PERSON	with him and proceeded to my
Uncle Pemberton	PERSON	's with a heavy heart .
GEORGE COOK	PERSON	TO
DANIEL	PERSON	OF ST. THOMAS JENIFER Dear Sr Annapolis March 16th 1777 Just as Setting off for
William -RSB- Patterson	PERSON	inform 'd me , had he a Recruting Warrant He Would be Able to pick up a good many Men , Your kind indulgence in given him a Warrant to recrute for the Defence , or any Others that niay be able to gett men in the Service of this State , will Lay me under the greates Obligations , and is Dear Sr -LSB- & c. -RSB-
George Cook	PERSON	1 .
JOHN PALMER	PERSON	'S JOURNAL OF A CRUISE IN THE CONNECTICUT PRIVATEER SLOOP REVENGE Saturday the 15 Day of March -LSB- 1777 -RSB- at 6 a m Got under Way and Stood Cource Sand at 5 Pm made a Sail a Way a head and We kept Site of hur all Night for We thought it Not Best to
Speek Hur	PERSON	till morning Sunday the 16 Day of March a Lite brease and Very Pleasant and at Sunrise We Spoake With this Sail and Shee Was a Schooner from
King	PERSON	and mr fostor and three of .
John Palmer	PERSON	's
WILLIAM GARDNER	PERSON	TO
WILLIAM WHIPPLE	PERSON	Sir Portsmouth March 17th 1777 In behalf of
Colo Langdon	PERSON	-LRB- who is absent on Public Business -RRB- I now acknowledge the Rect of your favr P
James Belton	PERSON	Esq. together with the 42,000 Dollars , which are very acceptable , as the Business of the Continent was for sometime done on Credit - the Paymt of which has carrd off large Amots already , therefore
Colo Langdon	PERSON	thinks you had better send on an additional Sum P the first good Opportunity - in order that he may be kept supply 'd .
Messrs Whartons	PERSON	the last Post , wherein · they mention their not receivg the Money for the Goods P
Sehr Betsy	PERSON	, he therefore begs you would cause it to be paid .
Allum	PERSON	,
Capt Andrew Marshall	PERSON	sail 'd for
James Miller	PERSON	Mr the same Day for
Josiah Smith	PERSON	Mr the 9t Inst for same place .
Colo Langdon	PERSON	intends · writing you fully on his Return - I am very Respectfully Sir -LSB- & c. -RSB- Wm
Gardner	PERSON	.
Colo Langdon	PERSON	, wrote you in his Last for Ticketts being sent along , I hope you wont forget it as they are much Enquir 'd for The Honble ,
William Whipple Esqr	PERSON	Member of
John Langdon	PERSON	Papers , Captain
J. G. M. Stone	PERSON	Private Collection ,
WILLIAM GARDNER	PERSON	TO
ROBERT	PERSON	MORRIS Sir -LSB-
Collo Langdon	PERSON	-LRB- who is absent on Publick business -RRB- I · am now to acknowledge the receipt of yours of 23d January , respecting the
Collo Langdon	PERSON	will write you more fully on this subject in his next - In the interim I am Sir -LSB- & c. -RSB- ·
William Gardner	PERSON	1 .
John Langdon	PERSON	Letter Book , Captain
J. G. M. Stone	PERSON	Private Collection ,
John Fisk	PERSON	's Roll for one Months advance pay for the Officers & Crew on board the
Jonathan Harraden	PERSON	's Roll for one Months advance pay to the Officers and Crew on board the
SAMUEL GREEN Capt Samuel Green	PERSON	,
Saml Phps Savage	PERSON	,
Prest	PERSON	10,000 Sail Needles - Blanketting Gun Powder - Ravens Duck -LSB- Endorsed -RSB- War-Office ,
Lewis Gray	PERSON	, formerly of this Town .1 1 .
Martin Cox	PERSON	, master ,
WILLIAM COIT	PERSON	,
OLIVER CROMWELL	PERSON	, TO GOVERNOR
JONATHAN TRUMBULL	PERSON	Respected Sir / By
Captn -LSB- Eliphalet -RSB- Roberts	PERSON	am Informe 'd that Leut -LSB-
Michael -RSB- Melally	PERSON	is discharged from the
Oliver Cromwell	PERSON	and he desierd me as from Yr Honours to Nominate some one in his place Your Honour and your Honourable Commite will be pleased to here me represent Some maters which perhaps may lllucidate the Scituation of the ship .
Counsell	PERSON	and if it may be sufferd that we may go to Sea Do not doubt but Shall do well , It is my Opinion that it will not be for the Best at present to Appoint any other Officers we can go to the Best advantage without Dear Sir Suffer not the Vile representations of Those who do not wish well to our sincere Cause to prejudice Your mind against my Behaviour for I am Vext If I know my own Heart .
Wood	PERSON	and rum to Compleat me for a Voiage , But there is a Variety of Changes in my Men .
Councell	PERSON	will note that ill men in service Whose only means are their Hands for the Support of themselves and families and being Generally Speaking in real Necessity for their Support Their Importunity is so great to Me , that my Humanity , What little I have , is Affected I Therefore must desire · Your Honr & Councill to give me an Order to The
Lieut Uohn -RSB- Smith	PERSON	on Account of the Ship there is more due but that will , I belive fully Answer .
Croff	PERSON	that pass in and out of this Port I am with Respect -LSB- & c. -RSB- Will Coit N.B. pray let me know what P Mo I must settle wth Lt Melally at N
LUTHER ELDERKIN	PERSON	,
OLIVER CROMWELL	PERSON	, TO THE GOVERNOR AND COUNCIL OF CONNECTICUT Ship
Oliver Cromwell	PERSON	.
Michael -RSB- Melally	PERSON	from the Ship , there appears to be an Uneasiness not only among the Officers , but also among the Seamen on board , lest some unexperienced Person may be appointed in his Place .
Councell	PERSON	, that in Consaquence thereof , the Master , Boat swain , and several other Officers will decline the Service , unless the Ship shall be officer 'd agreeable to their .
Luther Elderkin	PERSON	1 .
PHILIP SCHUYLER	PERSON	TO COLONEL MORGAN
Lake George	PERSON	shall be navigable - If the Batteaus at that place are not already repaired no Time should be lost in doing it The Shooner there should also be overhauled and put in Repair without Delay .
Marquisie	PERSON	, the Engineer , who is at
Fort Ann	PERSON	should also be there about the first of April .
Mills	PERSON	at
Wyng	PERSON	's and
Tyonderoga	PERSON	must be immediately set to Work .
Fort Miller	PERSON	,
Fort Edward	PERSON	and
P. Schuyler	PERSON	.
Tyringham Howe	PERSON	, arrived on Monday Evening from
Judith	PERSON	and
Edward	PERSON	, from
Edward	PERSON	,
Samuel Arnold	PERSON	, Master , from
Judith	PERSON	,
Mark Burnam	PERSON	, Master , from
Howe	PERSON	's Prize List , May 22 , 1777 ,
London Gazette	PERSON	, July 8 to July 12 , 1777 .
HENRY DUNCAN	PERSON	March 1777 Moor 'd off the Town of
Benjamin -RSB- Dunn	PERSON	or his Order , which were some Time ago borrowed from the Sloop Race Horse for the Defence of the City & are now wanted for the said
FRANCIS TRIMINGHAM	PERSON	, MASTER OF THE SLOOP SEA NYMPH , AGAINST
JOHN PAUL JONES Philada	PERSON	March 17th 1777
John Paul Jones	PERSON	Esq To the
Cap	PERSON	.
Trimingham	PERSON	's 5 .
John Paul Jones	PERSON	, 6561a , LC .
Jones	PERSON	was required to restore the items or their value ,
John Maxwell Nesbitt	PERSON	to
Jones	PERSON	, August 5 , 1777 , Papers of
John Paul Jones	PERSON	, 6514-15 , LC .
William Webb	PERSON	to
John Huddle	PERSON	for the amot of 4,743 feet Pine Board , for the use of the Fire Ships # 33 .
William Alford	PERSON	, who followed labouring down towards
Chester	PERSON	, and says his friends live nigh there .
James Brown	PERSON	, Capt. N.B. .
Chace	PERSON	as did the Hotham Tender at 9 saw 2 more sail to the NE bore away the
Chace	PERSON	, got the Prize alongside took out her water & some Sugar · scuttled her and cast her off , sent a Tun of water onboard the
Uriah Gardner	PERSON	, master ,
Howe	PERSON	's Prize List , May 22 , 1777 ,
London Gazette	PERSON	, July 8 to July 12 , 1777 .
Richard Johns	PERSON	appointed Captain of a
Thomas Russell William Woolsey Robert Polk	PERSON	8 21 25
Robt Purviance	PERSON	and
John Davidson WLux Robt Purviance John Davidson	PERSON	-RCB- -RCB- 24 June 1776 , 6 July 1776 .
James Calhoun	PERSON	&
John McLine Baltimore Geo Woolsey Dani Bow-ley	PERSON	others
Thomas Conway	PERSON	35
Robert T. Hooe	PERSON	12 September 1776 State of
John Crockett	PERSON	&
Thomas Ringgold	PERSON	-RCB- 16 Sept. 1776 , Abm Vanbibber ,
R. T. Hooe	PERSON	& others
James Tibbett James Handy	PERSON	40 21
David Stewart John Davidson	PERSON	30 Septeinr J776 .
David Stewart	PERSON
Dani Bow	PERSON	- S : : :
Francis Speake	PERSON	30 Robt T. Hooe 25 October 1776
Robt T. Hooe	PERSON	& others : : c : 9
James Martin	PERSON	11 Novemr 1776 Chs County Geo .
Robert Dashiell	PERSON	20
William Hemsley	PERSON	16 Novemr 1776 \ \ Tm
Hemsley	PERSON	& others State of
John McKee	PERSON	!
John Muir	PERSON	& Fred - -RCB- erick
Green	PERSON	19 Novemr 1776 Lux ,
Lee Schooner	PERSON	60 10 8
James Phillips	PERSON	50
David Weems	PERSON	I 7 Decemr 1776
David Weems	PERSON	,
John Martin	PERSON	30 ... · · · · · · · · · · · · · · · 21 Decemr 1776 .
Richard Somer	PERSON	20
John Crockett	PERSON	31 Decemr 1776
John Crockett	PERSON	& others vell
George Handy	PERSON	60
John McLine	PERSON	&
James Campbell	PERSON	-RCB- 13 Febry 1777 .
Robert Conway	PERSON	50 ... 17 Febry 1777 .
Richard Johns	PERSON	45
Robert T. Hooe	PERSON	17 Mar. 1777 .
Messrs Hooe	PERSON	& others ...
BENJAMIN MARSTON	PERSON	-LSB-
Marston	PERSON	had been taken in the schooner
Earl Percy	PERSON	captured in September 1776 by the American privateer
JOHN LANGDON	PERSON	TO ROBERT MORRIS Sir Portsmo March 18th 1777 This will be handed ' you by
Capt George Wentworth	PERSON	who goes express , by whom I 've the pleasure to Inform you of the Arrival at this port last evening of the French ship , called the Mercury from Na -LSB- n -RSB- tz , the Dispatches by her you have p Express this ship 's Arrival is the most fortunate event that could have happend , being loaded with Warlike stores for the Continent 2 by the Capts orders , he was to Come in to
Franklin	PERSON	,3 they set off for
Morrow	PERSON	or Next day , no doubt the Dispatches will give you the Inteligence , but what is Related by these Gentlemen , is truely pleaseg .
John Langdon	PERSON	P.S. by a Vessell just arrived from the
Capt Palmer	PERSON	l am in want of a Sum of money for Acct of the
John Langdon	PERSON	Letter Book , Captain
J. G. M. Stone	PERSON	Private Collection ,
William Whipple	PERSON	on the same date ,
Langdon	PERSON	said the French ship carried `` ll ,987 Stand of Arms , 1000 Bbs Powder large parcels of Woolen & linnens for the use of the Continent , ''
John Langdon	PERSON	Letter Book , Captain
J. G. M. Stone	PERSON	Private Collection ,
Prudhomme de Borre	PERSON	, and the Chevalier Maudit
Du Plessis	PERSON	.
BENJAMIN LOVELL	PERSON	III State of
Benja Lovell	PERSON	3d Greeting-We confiding in your Ability and Integrity do by these presents Constitute and appoint you to be Master on board the Brigantine Tyrannicide Commanded by
Jonathan Haraden Esqr	PERSON	And you are hereby strictly required to discharge the duty of a Master on board the said Brign in all things appertain -LSB- i -RSB- ng thereto-Observing `` from time to time such orders as you shall receive from your superior Officers By Command of the Major part of the
JOSEPH GARDOQUI	PERSON	& SONS
Bill	PERSON	of Lading of 982 Quintals Merchantable Cod Fish , whic_h wish safe to your Hands , & a good Market ; - You will dispose of this Cargo to the best Advantage & Invest the N t proceeds in a proportion of the several Articles before mentioned , with the Addition of Four Tons Sheeps Wool third sort .
Capt Tucker	PERSON	should have Arriv 'd you will ship on Board the Schooner such part of his Effects as may be sufficient to compleat her loading .
Capt Tucker	PERSON	should not have Arrived , you will ship as much Salt in the Schooner as together with the Articles before ordered will put her in a good sett of Ballast & send her direct home : We shall soon have an opportunity of again addressing you by one or two Vessels now loading at
Gentn	PERSON	-LSB- & c. -RSB- By order of the Board ,
Sam	PERSON	' !
Phps Savage	PERSON	,
Prest	PERSON	1 .
Dugard	PERSON	commanded the schooner
JOHN CLOUSTON	PERSON	,
John	PERSON	-RSB- Fisk 2
Saml Php9 Savage	PERSON	,
Prest	PERSON	1 .
Lieutt Rathbun	PERSON	of the 8th instant - Since which I hear the Cabot has Sail 'd with as many Men as
Captn Olney	PERSON	would carry - I have had an Account from
Warren	PERSON	is now against Patuxet with 112 Officers and Men onboard the
Alfred	PERSON	is repairing fast at
Captn Hinman	PERSON	informs me that he has the most of his Men
Shipp	PERSON	'd - I this day spoke with an Officer belonging to the
Lady Washington Privateer	PERSON	, who got into
Jany	PERSON	last from
Spencer	PERSON	has faild of getting a Sufficient Force to attack the Enemy at
Warren	PERSON	, who came Voluntarily to me ; that they had been Induced to Sign some paper or Petition greatly to my Disadvantage ; which they were perswaded to by some of the Gentn of this Town , I suppose the Owners of the Privateers , who I am sorry to Say are greatly prejudiced against me since I endeavoured to get an Embargo laid upon Privateering in order that the Continental Ships might be
Mann	PERSON	'd a - And as for Captn -LSB-
John -RSB- Grannis	PERSON	who I understand is gone to you with it , I am well perswaded he never has been onboard the Ship three nights together , nor I believe ten days this five Months past .
John Hancock Esqr Presidt	PERSON	of the
Martin Cox	PERSON	, master , 160 tons burden , sent into `` a safe Port '' March 19 , and libeled against April JO , by Captain
Ishmael Hardy	PERSON	of the
John Reed	PERSON	,
Roger Haddock	PERSON	, the master , and
Samuel Shaw	PERSON	, a midshipman .
John Reed	PERSON	Ship Warren March the 16th 1777 I the Subscriber do hereby say that I know nothing either of the public or private character of
Commodore Hopkins	PERSON	as being a stranger , nor know not that · he has done any thing detrimental to the cause he is now engaged in at Present
Roger Haddock	PERSON	These may certify That I the Subscriber have been treated by
Commodore Hopkins	PERSON	since I have been in the navy with the greatest politeness and decency and never have thought that he has been inimical to his country designedly , but has according to the best of his ` abilities acted consistent therewith Providence 14th March 1777
Samuel Shaw Hopkins	PERSON	Papers , vol .
Seth Harding	PERSON	requesting some advice , whether to allow one
Cornelius Dunham	PERSON	of the brig
Charles J. Hoadly	PERSON	, ed. ,
Hoadly	PERSON	, ed. ,
Oliver Cromwell	PERSON	1 To the Honl Govr of the State of
Connecticutt	PERSON	and his -LSB- illegible -RSB-
Counsell	PERSON	of Safety Convened at
Samuel Stoddard Hezekiah Able	PERSON	and
Elijah Spafford	PERSON	all of
Oliver Cromwell	PERSON	by force of Which Inlistment we are yet
Holden	PERSON	and the same is to Continue untill the first day of may next wheareupon your Petrs would observe that when they Signd to Enter on board said Ship they had the greatest assurance that sd Ship would then Emadeately Proceed on her Cruise against the Enemies of this State whereby they might have had an opertunity of Exerting themselves and finishing thire Cruze within the then limitted time but by som unforeseen accident the said Ship hath been delayd in Port to this Present time at which
Said Cruise	PERSON	would have been finished and thereupon on or about the
Sertain Servises	PERSON	-LRB- viz -RRB- the Carpenter Plow makeing & : Gun Smiths buisnes -LSB- s -RSB- at which several occupations your Petrs are severally skilled and Laid out and have made great Prep -LSB- a -RSB- rations the -LSB- re -RSB- for - and your Petrs would further observe that they are Now Calld upon to Enter on board said Ship which is said is now about to sail on a Cruise of four months which will Extend the Term of there Engagement aforesd Near three months , which if it should be affected will greatly Damage your Petrs in Perticular as likewise they Conceive the Publick as there labours are seriously wanted in there several Departments wh -LSB- ere -RCB- fore your Petrs as in duty bound look up to your Honrs for releaf in the pr -LSB- e -RSB- miss and altho they have been wholly Disapointed in there Expectations of Distressing our Common Enemy which they wished to do yet in Justice to themselves they are at this Time bound to ask of your Honrs a release from said .
Samuel Stoddard Elijah Spafford Hezh	PERSON	Able Windham 18th March 1777 -LSB- Endorsement -RSB- Cromwell Men request for dismission
Phineas Cary Solomon	PERSON	Lord 8cc discharged to receive pay only to the time they had Liberty to leave the ship on furlow 8c come home March 18 77 1 .
WILLIAM WHIPPLE	PERSON	TO
JOHN LANGDON	PERSON	-LSB- Extract -RSB- -LRB- No II -RRB-
Capt Roche	PERSON	's Carrecter is impeachd 8c its uncertain whether he will b ~ continud in the Command & in case he shod be removd , perhaps those Gentn wod not chuse to go in the ship , - be this as it may the berths will be keept for them till Roches affair is determin -LSB- e -RSB- d , - You have done very well in procur 'd a number of masts if they are not wanted for the
Hurrid	PERSON	as to be any disadvantage to the ship I hope no pains will be spaired to make her as good a ship as can be Built in Am -LSB- e -RSB- rica I wish the accounts of the Raleigh co ' d be sent forward , I expected they wod have been here some time ago , Please to observe there shod be a seperate accot of what you pay the People Yesterday Letters were receiv 'd from Dr F -LSB- ranklin -RSB- which were dated at
Deane	PERSON	by the
Ronald von Klaussen	PERSON	.
John Roche	PERSON	named to command the
Langdon	PERSON	.
Mairch	PERSON	18th 1777
John Tittermary	PERSON	ord_ered to make two
William Webb	PERSON	to
John Webb	PERSON	, for Liquors to recruiting Officers , # 25 .
Griffith Jones	PERSON	ordered to deliver to Capt -LSB-
William -RSB- Brown	PERSON	, of the Putnam Battery an Anchor of 1000 or 1100 weight .
Sally	PERSON	, Capt.
Rollins	PERSON	-LSB-
Thomas · Rawlings	PERSON	-RSB- , from
Nantz	PERSON	, was chased in the mouth of our bay by a man of war and tender ; the Capt. run her ashore on
William Allen	PERSON	,
Bickley	PERSON	's wharf .
Thomas Perkins	PERSON	for One hundred and twenty.pounds upon Account , to recruit Seamen for the use of the Navy-Who gave
Bond	PERSON	for his faithfully applying the said Money & rendering a Just and true Account thereof when required S ~ gned-Thomas , vhiting 1st
BENJAMIN CALDWELL	PERSON	March 1777 Cape
Henry	PERSON	S45 ° W 17 Leagues Monday 17th at 5 AM saw 2 Sail in the NW , made Sail & gave chace , at 8 fired to bring the Chace too , 2 twelve pounders , whi_ch proved to be the Schooner Lov -LSB- e -RSB- ly
Nancy Elie Badarat	PERSON	Master from
Chace	PERSON	put about Tack 'd Ship and set the Steering Sails , Tuesday 18th at 5 AM fired 4 twelve pounders & 33 Six pounders at the Chace , at 8 AM the
Chace	PERSON	standing so near the Shore & shoaling our Water to 6 fathoms , Tack 'd Ship & shortened Sail at Noon lost sight of the
Chace	PERSON	.
Charming Nancy	PERSON	,
Peter Bushell	PERSON	, master ,
Howe	PERSON	's Prize List , May 22 , 1777 ,
London Gazette	PERSON	, July 8 to July 12 , 1777 .
Renie Davis	PERSON	, master .
PAUL REED	PERSON	TO
SAMUEL PHILLIPS	PERSON	SAVAGE Sir Cape Francois March 18th 1777 Notwithstanding the current report in
Isaac Caton	PERSON	who is Agent for the State of So
Honnour	PERSON	and place to the Account of Sir -LSB- & c. -RSB-
Reed	PERSON	commanded the
Warren	PERSON	.
Clark Gayton Esqr	PERSON	Vice Admiral of the White and Commander in Chief of His Majesty 's Ships and Vessels Employed and to be Employed at
Cielings	PERSON	, and Spirkettings on both sides forward rotten , the Second piece of String and second piece of Spirketting from forward on the Larboard Side rotten , One piece of waterway on the Main Deck rotten , Three Whelps wanting to the Capstan the
Strake	PERSON	above the
Black Strake	PERSON	on both sides decayed round the Bolts - Main yard decayed It is our Opinions that after giving these repairs with an additional breasthook to strengthen the Bows , and driving the Channel bolts out , as also many of the hanging and lodging bolts to be repaired , - to give the ship a large heel and take the Sheathing off , Caulk the Bottom all over , and new Sheath it , Clamp the Beams Complained of - then the ship will be in a Condition to proceed to
Pearson J Bignell Copy Clark Gayton	PERSON	1 .
HENRY	PERSON	BRYNE March -LSB- 1777 -RSB- St Kitts SSW 8 or 9 Miles Tuesday 18 Sent the Beaver in Chace to the SE Modt & Fair PM Gave Chase to 2 Sail in the NE Qr 10 Fir 'd Nine Pr & took a Ship from
George Dames	PERSON	, master , from
ANDREW SNAPE HAMOND	PERSON	at
Jany	PERSON	27th -18 Mar Few occurences happened whilst we were cleaning our Ships at
Thomas -RSB- Wilkinson	PERSON	of the Pearl and several other officers Died , and many others felt the .
Camilla	PERSON	were extreamly successful off
Charles Town	PERSON	, as besides driving several of the Enemys Vessels ashore on the Bar , where they were beat to pieces , They took four laden with supplys for the Rebels , and retook two English Merchant - Ships of very considerable Value : 2 all of which they brought wth them to
-LSB- James -RSB- Young	PERSON	, have taken about 120 Sail of American Vessels .
Young	PERSON	thought it his duty to prevent these Vessels from going to Sea , fearing -LRB- as he said -RRB- they might act collusively with the Americans , and as they had given no security , might from their proceedings , involve the Nation in disputes with the Neutral Powers .
Camilla	PERSON	were : February 8 , the Mackerel , from
Cork	PERSON	with provisions for the army ; February 13 , the
Marquis	PERSON	of
Howe	PERSON	's Prize List , May 22 , 1777 ,
London Gazette	PERSON	, July 8 to July 12 , 1777 .
JOHN LANGDON	PERSON	TO JAMES
Portsm	PERSON	19th March 1777 Iv ' e done myself the honour -LRB- by the Express , who is going on to
Jona Williams	PERSON	, p order of Mr
Dean	PERSON	, I Beg leave to Congratulate you on this most Important event .
John Langdon Honbl	PERSON	.
James Bowdoin	PERSON	President of Counsel State
John Langdon	PERSON	Letter Book , Captain
J. G. M. Stone	PERSON	Private Collection ,
John Bradford	PERSON	to
John Hancock	PERSON	, March 20 , 1777 .
John Johnston	PERSON	praying for a Permitt for the Brigantine Prudence to sail for the French
Colel Hutchins	PERSON	.
-LSB- Ellis	PERSON	-RSB-
Gray	PERSON	deliver
Capt Olney	PERSON	for the ship
Cabot	PERSON	ordered on a joint cruise with the
LEONARD JARVIS	PERSON	TO CAPTAIN
JOHN PAUL JONES	PERSON	Sir
Messrs -LSB- Abraham -RSB- Livingston	PERSON	& -LSB-
William -RSB- Turnbull	PERSON	p first Opportunity - Mr
Green	PERSON	who is Agent for the major part of the
Leo	PERSON	:
Jarvis	PERSON	please to favour me with a list of the Company of the Alfred & th -LSB- ei -RSB- r Shares -LRB- Endorsed by
Jones	PERSON	-RSB-
Jarvis	PERSON	.
John Paui Jones	PERSON	, 6562 , LC .
PETER PARKER Centurion	PERSON	off
Capt Maxn Jacobs	PERSON	to attend a Court Martial : On being seated , and the order read ; We were much surprized to find it an order to try
Lieut John Thomas Duckworth	PERSON	, Mr
Charles Rex Gunner	PERSON	,
Charles Bayley Gunners Mate	PERSON	,
Josh Hodgman Junr Yeoman	PERSON	,
Michael Terrel	PERSON	,
Simon Cannons	PERSON	,
John Bates	PERSON	,
Andrew Willson	PERSON	,
Robert Reed	PERSON	,
William Eneas	PERSON	, and
John Reeves Guns Crew	PERSON	, on a Letter from Capt Charles Fielding Commr of His Majestys Ship Diamond of the 20th of January last .
Lieut John Thos Duckworth	PERSON	, Mr
Charles Rex Gunner	PERSON	,
Charles Bayley	PERSON	Gun -LSB- s Mate -RSB-
Joseph Hodgman Gunners Yeoman	PERSON	,
Michl Terrill	PERSON	,
Simon Cannons	PERSON	,
John Bates	PERSON	,
Andrew Willson	PERSON	,
Robert Reed	PERSON	,
William Eneas	PERSON	, and
John Reeves	PERSON	, Gunners Crew , had been before tryed at a Court-Martial on the 23d January last , and honourably acquitted ; It is our Opinion we can not in Justice sit a second time We are Sir -LSB- & c. -RSB- Max0 Jacobs C8
Feilding Richd Brathwaite Charles Hudson Jn	PERSON	o
Symons Archd Dickson Toby Caulfeild	PERSON	2 -LSB- Endorsed -RSB- In Lord
Howe	PERSON	's Letter -LRB- No 34 -RRB- 1 .
Parker	PERSON	forwarded this letter to Vice Admiral
Howe	PERSON	who responded on April 20 , 1777 that if the captains persisted in their decision not to sit on the court martial , they should be suspended from their commands ,
WILLIAM COIT	PERSON	,
OLIVER CROMWELL	PERSON	, TO GOVERNOR
JONATHAN	PERSON	TRUMBULL New London March 19th 1777May it please Your Honor Yours by Lt Uohn -RSB-
Smith	PERSON	now lies before me , The Accounts of the Ship shall be with all Honesty laid before You for Elucidation and immedi ~ tely should have set out to have waited on you had not eminet , Urgent Occassion prevented , for by the last Flag great threatnings were sent , Such as that Five Frigates had been in absolute Order to Blockade this Port on Acct of the
