Chapman	PERSON	's Letter to the Governor of
Thomas -RSB- Eastwood	PERSON	in the
Cill	PERSON	perceive that all kind of Protection , and countenance , is ` giiren to the Amtkricin Rebeli > $ at the
Martinico	PERSON	; i.t i ~ said She sai1.s very ` well , and had taken before her arrival there Three Prizes , Vizt a Ship.from
Morris	PERSON	of
Chapman	PERSON	-LRB- who was directed by my Orders of the 16th July last to
JOHN ADAMS	PERSON	-LSB- Extract -RSB-
John Adams	PERSON	,
Samuel Adams	PERSON	, and
James Warren	PERSON	... -LRB-
John Bartlett	PERSON	, master , from
NATHANIEL SHAW	PERSON	, JR. 'S LIST OF ORDNANCE STORES SHIPPED TO THE ARMY IN
David Harris	PERSON	8C Consigned to
Joseph Trumbull	PERSON	p
Harris	PERSON	1 box 20 Arms from
NATHANIEL SHAW	PERSON	, JR. 'S ACCOUNT OF ORDNANCE STORES SHIPPED TO
Boulton	PERSON	deld Robt .
Niles	PERSON	30 59 Shels & 1 Shott 5 .
David Harris To.-pd Davd	PERSON	.
Harris	PERSON	f -LSB- reigh -RSB- t of do , .
HORATIO GATES	PERSON	TO GOVERNOR
JONATHAN TRUMBULL	PERSON	-LSB- Extract -RSB- Tyconderoga 11th August 1776 ... Our Fleet since the Arrival of the reinforcement of Carpenters groivs daily more & more powerful , inclosed is a List `` of those Man 'd , Armed , & ready for Action at Crown Point a Schooner , a Row Gally 8c three more Gondolas are rigging here & will this Week Join those at Crown Point when General
Arnold	PERSON	will sail with the whole down the
Arnold	PERSON	, this is a
Cooke	PERSON	to Disrniss them immediately , pay they db not deserve a penny , they should on no Account be permitted to come to Skeensborough , I am con - fidently assured we can do without them .
Nicholas Cooke	PERSON	, '' Proceedings of the American Antiquarian Society New Series , XXXVI , 332-34 .
Cooke	PERSON	, but the list was not enclosed .
WILLIAM A. HALSTED	PERSON	August .
Brigg	PERSON	, who attempted to cut off a Brigg in our Conlpany .
RICHARD	PERSON	LORD
HOWE	PERSON	TO LORD
GEORGE GERMAIN Eagle	PERSON	, off
His Majes - ty	PERSON	, that the Colonies in Rebellion should have the earliest
Hugh Mercer	PERSON	-RSB- , the Com - manding Officer at
William C. -RSB- Burnaby	PERSON	in the
Merlin Sloop	PERSON	was charged with the Packets for the Colonies of
Nicholas -RSB- Cooke	PERSON	, acknowledging the receipt of my letter & Declaration , and acquaint - ing me that he had communicated them to `` the
Cooke	PERSON	's letter to me is enclosed No 4 - As the issuing of the above mentioned Letters and Declaration , is the only Measure I judged necessary to take before I could have a Conference with General -LSB-
William	PERSON	-RSB- owe , I have nothing further to add in this separate Dispatch but my hopes of being inlormed by your Lordship , that my Con - duct is honored with His Majesty 's Approbation .
Howe	PERSON	's circular Letter to the Governors , dated June 20th 1776 - 2 Copy of Lord
Howe	PERSON	's Declaration , dated 20th June 1776 .
Nichs Cooke	PERSON	of
Howe	PERSON	, dated
Newport	PERSON	21st July 1776 -LSB- Endorsed -RSB- Lord
Viscount Howe	PERSON	.
JOSIAH BARTLETT	PERSON	TO
JOHN LANGDON	PERSON	-LSB- Extract -RSB- -LSB-
Whipple	PERSON	sets off to morrow ' morning for Ports - mouth and takes with him your commission as
Clinton	PERSON	and
Cornwallis	PERSON	since their defeat at
Howe	PERSON	- Governor
Dunmore	PERSON	and his ragamuffins it is said have left
Howe	PERSON	.
Col Whipple	PERSON	left us for
Josiah Bartlett	PERSON	1 .
William Whipple	PERSON	Papers , Force Transcripts , LC .
ROBERT MORRIS	PERSON	TO
SILAS DEANE	PERSON	-LSB- Extract -RSB- Philada August 11th , 1776 Dear Sir I have been so exceedingly harrassed with Public business ` of var-ious kinds that it has not been in my power to be so good a Correspondent to you as I always intended , but as you know my situation you ' l make allow - ances & excuse it .
Curry	PERSON	and upwards has been taken sometime since this Cargo was intended for
Brigt Charming Polly	PERSON	-LRB- first Capt McFaden -LSB-
William McFadden	PERSON	-RSB- -RRB- Capt -LSB-
Philip -RSB- Lacey	PERSON	has been taken on this Coast with a Cargo of near # 3000
Curry	PERSON	that was bound for
Bourdeaux Consd	PERSON	to
Messrs Delap	PERSON	with orders to Account with you for the Ntpceeds besides these
Linens	PERSON	of about 2 / to 3 / Stg p yard , good shirting Linens Table Linen , Rav - ens or other Duck fit for Tents , Sail Cloth 3f all sorts ,
Tom	PERSON	& you shou 'd try yours and our Credit jointly and propose to some of the most Wealthy Houses in
Stephen Ceron	PERSON	-LSB- io -RSB- or in his absence Mr Jno Gaignard ... .
Silas Deane	PERSON	Papers , ConnHS .
Captaili Getscheus	PERSON	, taken and carried into
Thomas Morris	PERSON	, half brother of
Robert Morris	PERSON	.
RICHARD SMITH	PERSON	OF HIS MAJESTY 'S SHIP LARK , DATED
G. K. Elphinstone	PERSON	.
Howes	PERSON	No 25 1 .
Tatum	PERSON	, ed. ,
Serle	PERSON	's
PHILEMON	PERSON	POWNOLL Augt 1776 Moored off
Chamblee	PERSON	with 90 Seamen for the
JOHN LANGDON	PERSON	TO
NICHOLAS BROWN	PERSON	, PROVIDENCE Sir -
Hawkins	PERSON	I 've recd am sorry for the Misfortune of the Masts ; on receiving your Letter , immediately orderd our Mast makers to examine the Docks for Masts they have got some of them , and are at work , shall soon have them ready .
Hawkins	PERSON	is at
Joseph -RSB- Nightingale	PERSON	has been here , with whom I 've discoursed fully relative to the Gunso ; I 've desired him .
Messrs Brusk	PERSON	and
Hammott	PERSON	who will send them me by Water pray let me know by return of post if they will spare them , and how soon they will set off , pray send by the first teams , one of each sort .
John Langdon	PERSON	1 .
John Langdon	PERSON	Letter Book , Captain ` J. G. M. stone Private collection ,
Langdon	PERSON	wrote a similar letter this date to
Jabez Bowen	PERSON	,
JOHN LANGDON	PERSON	TO CHARLES MILLER Sir -
Rice	PERSON	, four or 5
John Langdon	PERSON	To
John Langdon	PERSON	Letter Book , Captain
J. G. M. Stone	PERSON	Private Collection ,
JONATHAN GLOVER	PERSON	In Com -LSB- m -RSB- ittee of
Colo Jonathan Glover	PERSON	three four ~ ounders ` that are on Cambridge Com -LSB- m -RSB- on and three four
Coll Glover	PERSON	and one three Pounder to
Coll	PERSON	-LSB- Azor -RSB- Orne which are now on Board the Sloop Ty-ranicide Jno Fisk Comr - as Also the Sponges & Laddles belonging to the same if there should be any JnO Avery Dpy Secy Ordered - That the Com -LSB- m -RSB- issary General be and he hereby is directed to deliver Col
Jonathan Glover	PERSON	or to his Order five hundred Weight Powder - he paying for the same at the Rate of five Shillings p -LSB- lb . -RSB-
JOHN BRADFORD	PERSON	TO
JOHN HANCOCK	PERSON	-LSB- Extract -RSB-
Franklin	PERSON	being on their Cruise in pursuit of
Sam Elliot Son	PERSON	to Mr -LSB-
William -RSB- Greenleaf	PERSON	.
Seth -RSB- Harding	PERSON	, we have spoke ` to him
Greenleaf	PERSON	to Sell the scotch vessells , but I am no more Attached to him than to any other per - son .
Glover	PERSON	sending them forward to the General , tho I 've wrote to Judge -LSB-
Timothy -RSB- Pickering	PERSON	to know if he had all the invoices , he promised me to bring all that was lodged with him to
Davis	PERSON	and .
Reid	PERSON	says the Wines are good .
Jonathan -RSB- Glover	PERSON	makes fair promises of Settleing as Soon as possible I shall use every argument in my power to get his , with the rest of the ac - counts Settled .
Walter Fuller Don Collection	PERSON	, SI .
Robert Semple	PERSON	and `` the pious
Benjamin Davis	PERSON	'' were among the Tory passengers on board the ship Peggy bound from
Franklin	PERSON	on July 28 , and carried into
JOHN BRADFORD	PERSON	TO GEORGE
John Hancock	PERSON	,
Esqr	PERSON	's .
Howe	PERSON	, about 230 Tons , with her Appurtenances .
Walker	PERSON	, of this Place , about three Years since .
Annabella	PERSON	, upwards 200 Tons , with her Appurte - nances , a very swift sailing Brig. and well calculated for a Privateer .
Wm. Greenleaf	PERSON	, Sheriff .
STARR	PERSON	AND GARTER '' Interog .
St Christopher	PERSON	to the Port of
Answr Thomas Hamson	PERSON	.
Carpenter	PERSON	, 3 Foremast men and a Boy .
Chace	PERSON	was exam -LSB- in -RSB- ing them , and said he would deliver them to me the next Day after the Ship was taken , but another Vessel heaving in Sight he immediately pursued after it , and Night coming on I lost Sight of the Sloop , and thought best to proceed with the Ship to the
George Wt Babcock	PERSON	Answered upon Oath Aug. 12th 1776 - Before JnO Foster Judge in Prize Matters -LSB- Endorsed -RSB- No 3 .
Geo W. Babcock	PERSON	1 .
R. I. Arch	PERSON	.
Chace	PERSON	's libel against the Star and
Garter	PERSON	is in
Andrew Dorin	PERSON	, Capt.
Biddle	PERSON	, who sailed the day before with the
Oliver Cromwell	PERSON	.
Saml Squire	PERSON	of
Seth Harding	PERSON	of the brig
Harding	PERSON	, August 12th , 1776 .
Saml Squire	PERSON	of
Nathl Shaw	PERSON	junr , for sixty barrels of pork , the
Harding	PERSON	, August 12th , 1776 .
Harding	PERSON	of the
JOHN HANCOCK	PERSON	-LSB- Extract -RSB-
James -RSB- Josiah	PERSON	and attempt to relieve him from his rig - orous usage ... .
Nathanael -RSB- Greene	PERSON	, that a Man of War came in Yesterday , and that
Fitzpatrick	PERSON	, ed. , Writings of
Dunlap	PERSON	's
Charles	PERSON	.
William Rogers	PERSON	.
Davis	PERSON	-LSB-
Henry Davies	PERSON	-RSB- of the Repulse , who convoyed the Remain - der of the Embarkation from
Tatum	PERSON	, ed. ,
Serle	PERSON	's
SAMUEL	PERSON	UPPLEBY August -LSB- 1776 -RSB- Sandy Hook NWbN 3 or 4 miles Monday 12 saw a strange Convoy , made the
Sandy	PERSON	hook in Company the Repulses Convoy Little wind and variable weather , saluted Lord
Howe	PERSON	with 13 Guns which he returned Anchored off
Howe	PERSON	& Shuld-ham with a large Fleet of Men of War and Transports , hoisted out the Boats received Water from the A ~ ia .
William Hotham	PERSON	was on board the
Brune	PERSON	,
HUGH MERCER	PERSON	TO
JOHN HANCOCK	PERSON	-LSB- Extract -RSB-
Woodbridge	PERSON	12 Augt 1776 Sir , Since break of day this Morning upwards of Eighty sail of Ships have been seen standing in from
Samuel -RSB- Miles	PERSON	' two Battalions of Riflemen have gone on to reinforce his
Samuel	PERSON	-RSB- Atlees Bat - talion of ~ usketr ~ - from
Sandy	PERSON	hook is upwards of 100 - 1 .
Commodore Hopkins	PERSON	attended , and was admitted ; when the examination , taken before the
Commodore Hopkins	PERSON	, his examination and answers to the Marine Commit - tee , and the report of the
Rumer	PERSON	propagated out Dor -LSB- r -RSB- s With out the Least foundasion and that further I am Humbly of opinion that the Reputation of the
Janarey	PERSON	and I did Not
Saile	PERSON	till the 17th of febuarey which alterd the Stacion of the Enemy
Priticler	PERSON	as to the Strength of the fleet at
Navel Comitte	PERSON	as also it aperd to Me they Did not Expect I Should Strictly folow the ordors , But my one Judgment and Prud -LSB- enc -RSB- e acording to the Last Article In my odors .
JOHN ADAMS	PERSON	-LSB-
Hopkins	PERSON	had his hearing , as in the Journal .
Hopkins	PERSON	had done great Service and made an important beginning of Naval Operations .
Wooster	PERSON	.
-LSB- William -RSB- Ellery	PERSON	of
L. H. Butterfield	PERSON	, ed. , The Adams Papers , Diary and Autobiography of
John Adams	PERSON	-LRB-
Butterfield	PERSON	, ed. , Diary and Autobiography of
John Adams	PERSON	.
Adams	PERSON	dated his comments on the day that
Hopkins	PERSON	appeared before congress , .
Adams	PERSON	added in his autobiography : More than twenty Years afterwards , the Old Gentleman hobbled on his Crutches .
Donathan Maxcy	PERSON	-RSB- of
JOHN ADAMS	PERSON	TO
ABIGAIL ADAMS	PERSON	-LSB- Extract -RSB- -LSB-
Mary	PERSON	- land .
Linnen	PERSON	ships - some for outward Bound and others for Inward Bound
Adams	PERSON	Family Correspondence , 11,8839 .
GEORGE BRYAN	PERSON	TO THE
Anthony Marmajou	PERSON	master of the
Musquetts	PERSON	with Bayonetts fitted .
Bryan	PERSON	1 .
Henry C. Van Schaach	PERSON	Autograph Collection , vol .
STEPHEN STEWARD	PERSON	TO THE
W. Waters	PERSON	in order to towe the boat down , I have wrote to
John Steel	PERSON	, please to send down by the boat the swivil guns , half a barrel of
Stephen Steward	PERSON	.
Sally	PERSON	vizt 1 Main sail .
Jack	PERSON	.
William Waters	PERSON	.
Stephen Steward	PERSON	ten Swivel guns with furniture , 72 barrels of Cannon Powder & 6 w of Musquet powder . ''
JAMES	PERSON	YOUNG TO PHILIP STEPHENS Sir , English Harbour
John Plummer Ardesoif	PERSON	from the Hind to Command-her , and have also appointed Mr
Billy Douglas	PERSON	to be Lieutenant of the Hind in his room , which I hope their Lordships will approve .
Howe	PERSON	and the
Howe	PERSON	up the
M'Lane	PERSON	with 3000 of the lower country Militia of
John	PERSON	's , and to cooperate with them .
John -RSB- Burr	PERSON	, from a cruize , and bro ' t in a prize Schooner loaded with Fish and Lumber for the West-India Market .
ANDREW BARKLEY	PERSON	,
Gorham	PERSON	, unless in your way you shall have had an oppertunity of defeating any preparations or attemps for an invasion .
Arbuthnot	PERSON	1 .
N.S. Arch	PERSON	.
JOHN LANGDON	PERSON	TO
JOSIAH BARTLETT	PERSON	,
John -RSB- Roche	PERSON	who has been the last Season , an Officer on board one of the
John -RSB- Ayres	PERSON	who commands the Vessell on board of which Captain
Roche	PERSON	acted as first Lieut * gives him the greatest Character not only of an Officer , but a Gentleman who has it in his Power to do great good in our
Adams	PERSON	's Mr -LSB-
Richard Henry -RSB- Lee	PERSON	,
Mr Rutledge	PERSON	,
Jay	PERSON	& c and if any good Opportunity offers , in the
John Langdon	PERSON	Letter Book , Captain
J. G. M. Stone	PERSON	Private Collection ,
Lynch	PERSON	.
SAMUEL	PERSON	GRAVES Augt 1776 Iland Grandmanon NNW 4 or 5 Leagues Tuesday 13 At 10 A M Saw a sail to the
Winsor	PERSON	at 10 in 2d reefs topsls at 11 Saw a sail A head gave
Chase	PERSON	out reefs & set Steerg Sails Came up with the Chase & haild her to bring too she not ~ nswerin ~ we imag - fired several Shot at her ined her to be a privater seeing her decks A light We fired a broadside into her She hove too & proved to be the brig Lousia from
Louisa	PERSON	,
J. Colston	PERSON	, master , and
S. New	PERSON	, owner , from
Howe	PERSON	's Prize List , March 31 , 1777 , PRO , Admiralty 11487 .
John Lee	PERSON	in behalf of himself & -LSB- in -RSB- behalf of
Hawke	PERSON	burthen about Seventy Tons Navigated by Thirty Men , armed with Six Carriage Gun 's , two & three
Rice	PERSON	, & two Hundred wt Powder , for the purpose of Cruising on the Ene - mies of the
John Lee	PERSON	to be the Comander of said
John Lee	PERSON	a Comission or Letters of Marque for the purpose Aforesaid Agreeable to the Resolves and under the Conditions made by the
John Lee Read	PERSON	and Ordered That the above Mention 'd
John Lee	PERSON	be Comissionated as Commander of the Schooner Hawke - He Complying with the Resolves of
John Lee	PERSON	&
John Lee	PERSON	as Comander of said
Schooner Hawke	PERSON	fitted out by them for the purpose Aforesaid , and Instructions were delivered to him Accordingly - Ordered that
Richard Derby Esqr	PERSON	be directed to forward the papers taken in a Vessell sent into
John Fisk	PERSON	Commander of the Tyrannicide to the
Martha Lee	PERSON	and
Joseph Lee	PERSON	as owners in addition to
Jackson	PERSON	,
HENRY BROMFIELD	PERSON	TO GEORGE
Boston	PERSON	13th Augt 1776 I am hond with your Excellencie 's Favor of 24th June , wch came to Hand at a time that I was Absent on a Journey in the Country , This wth a great uncertainty whether to undertake the Task assigned me therein has been the Reason , that I have not returned an earlier Answer , at length however , upon the Consideration of the Delay a Refusal must Occasion , & that the Excuse I. might Alledge in my favor might be pleaded by Others who most probable must have been in the same Situation , vizt an Unac-quaintedness .
Willm Davis Mercht	PERSON	of this Town on Behalf of Capt Manly & his Crew , We have spared no Pains to Ascertain the Value of the different Articles ; in Order to , wch we have Applied to All the ~ raders & Mechanicks most conversant therein & have from the Information recd from them & Others most capable of giving it , Endeavor 'd to make an Estimation as Near to Truth as might be , which however it may deviate I am conscious on my Own part can not be Attributed to Inattention or Neglect , & hope will be such as to : meet the Ap - probation of your Excellency & the
Henry Bromfield	PERSON	1 .
Nancy	PERSON	, taken in November 1775 , and which were immediately requisitioned by
JAMES KENNEDY	PERSON	TO THE
Petitioner	PERSON	left
Petitioner	PERSON	was taken very bad With the
Rumatizim	PERSON	as that rendered him unable to walk therefore he was oblidged to send away the Ship for
Reed	PERSON	who had purchased this Ship Rigged & bound for
N. York	PERSON	but directly Dispatch her for the west Indies & there to Load Sugars for
Petitioner	PERSON	was taken by two Armed Schooners in the Service of the united.States & was brought in here the 29th of July Last & Committed to Jail , but as your
Petitioner	PERSON	was in a very poor state of Health when Committed that he got the
Petitioner	PERSON	had a Man on Board by the Name of
-LSB- Benjamin -RSB- Davis	PERSON	whose Character he did not know till he was brought .
Your Petitioner	PERSON	is very happy that his Case is left with your Hon - ors & rests assured that you will do every thing in your Power for him con - sisting with your Duty & the good of the Publick .
Jno Avery	PERSON	.
Peggy	PERSON	was taken by
Hancock	PERSON	and
Franklin	PERSON	.
Kennedy	PERSON	was still in
Thomas Pamp	PERSON	, mate ,
John Whittit	PERSON	, servant of the captain ,
Patrick Reid	PERSON	and
Thomas Fraser	PERSON	, passengers on board the Peggy .
JOHN FISK Remks	PERSON	on Tuesday 13th of August 1776 4 -LSB- A. M. -RSB- Small breaze tumbling sea .
JOHN BROWN	PERSON	TO GOVERNOR
NICHOLAS COOKE	PERSON	Sir Providence August 13th 1776 I the Subscriber of
Joseph Tillinghast	PERSON	Commander of the Sloop Polly of which I am Owner , She is burthened about Seventy Tons , carries Six Carriage Guns Four Pounders and Swivel Guns , manned with Twenty Men , and fitted with a suitable Quantity of Small Arms , Pistols Cutlasses , Powder Ball and other
Nathan Westcott	PERSON	Master of said Sloop .
John Brown	PERSON	1 .
R. I. Arch	PERSON	.
Tillinghast	PERSON	received his commission this date , as did Captain
William Dennis	PERSON	of the privateer sloop
JONATHAN TRUMBULL	PERSON	TO MAJOR GENERAL
PHILIP SCHUYLER	PERSON	Sir
Lebanon Augt	PERSON	13th 1776 I wrote you yesterday since which Capt
Seth Warner	PERSON	one of the Sea Captains you mention caine to me , and hath consented to undertake and raise a
Samuel	PERSON	-RSB-
Mott	PERSON	's Regiment ' which went from his neighbour - hood , and are at or on their march to Skeensborough - I have conferred with him , and on consideration offered the following encouragement to such able bodied Seamen as shall enlist into this Service - to wit - Bounty -20 Dollars # 6 .
Warner	PERSON	# 180 to carry out this ' service .
JOHN SMITH	PERSON	TO THE
Biddle	PERSON	, of the
Andrea Doria	PERSON	, on the 29th May last took the
Biddle	PERSON	upon taking the officers out of the
Franklin	PERSON	, who is prisoner with me here , and Lieut.
Morrow	PERSON	and
Ensign Campbell	PERSON	, whom Captain
Biddle	PERSON	carried to Rhode-Island with him .
Biddle	PERSON	gave command of the
-LSB- John -RSB- McDougal	PERSON	and a Mr.
Tribbet	PERSON	-LSB-
John Trevett	PERSON	-RSB- .
John Smith	PERSON	, Captain in His Britannic Majesty 's 42d Regt .
HYDE PARKER	PERSON	, JR. August 1776 .
JAMES WALLACE	PERSON	August 1776 In
Howe	PERSON	3
Duncan	PERSON	. ''
Preston	PERSON	367 Capt Uppleby '' Centurion 350 Brathwaite '' Renown Banks 5
Geo	PERSON	:
Collier	PERSON	'' Emerald 32 220
Caldwell	PERSON	' Repulse Davis Stationed off of
Molloy	PERSON	their '' Carcass Tenders Dring I Schr St. Lawrence Lieutt Graves Store Ship Aduenture Hallum J Sloop Senegal 14 125 Curtis Sancly Hook .
Graeme	PERSON	through that Channel to the
Brown	PERSON	i Vessel .
Hudson	PERSON	To return off the Delaware Rate Ships Names Guns Men Commanders Appointments .
Bellew	PERSON	-RSB- Off of
Symons	PERSON	-RCB- Off .
Peter	PERSON	- I '' Experiment 300
Williams Parker	PERSON	.
P. Parker	PERSON	i
Linzee	PERSON	'' Scorpion Honble J. Tollemache At
Cruizer	PERSON	8 80
P. Parker Reid	PERSON	I Sloop Raven 14 125 Stanhope A -LSB- rmed -RSB- Cherokee At
Lieutt Ferguson Schr Hinchin	PERSON	brook
Ellis St. Augustine	PERSON	, as by Do '' St. lohn Grant Do , as by Letter from
Sloop Sal	PERSON	~ age 8 80 Bromedge which is off
Dawson	PERSON	Account from Commissioner Ar - ''
Albany Mowat	PERSON	buthnot of the 30th of June .
Shuldham	PERSON	.
Commr Arbuthnot	PERSON	, to come with the'Renown to this vort-Not Arrived 5
Hamo	PERSON	~ id 24 150 Montague to be at
Juno Dalrymple	PERSON	6
Howe Pringle Schr	PERSON	' Magdalen Lieutt Nun -LSB- n -RSB- Brig Diligent Dodd-At the Island of
St. Johns	PERSON	-LSB- .
McKenzie	PERSON	bec for
Shuldham	PERSON	's Report .
Harvey Bermuda	PERSON	by Do Eagle off of
Howe	PERSON	1 .
HENRY DAVIS	PERSON	, R.N. , TO
PHILIP STEPHENS	PERSON	Repulse off
Davis	PERSON	-LSB- Endorsed -RSB- Recd 29 Sept 1 .
THOMAS SYMONDS	PERSON	, R.N. , TO MAJOR GENERAL
HENRY CLINTON Sir	PERSON	, I this morning waited on
Henry Clinton	PERSON	Papers , CL .
THOMAS MOFFAT	PERSON	-LSB- On board
H.M. Sloop Swan	PERSON	-RSB- Tuesday Agust 13th Thermometer 70 morning .
Thomas Moffat	PERSON	's Diary , LC .
William Barnes	PERSON	for first lieutenant on board one of the frigates built at
Thomas Vaughan	PERSON	, -LRB- second mate of the ship
Alfred	PERSON	, -RRB- to be third lieutenant of the
Thomas Read	PERSON	,
Esqr	PERSON	and
Elisha Hinman	PERSON	, to the command of the
Dudley -RSB- Saltonstal	PERSON	be ordered to dis - charge Mr.
Vaughan	PERSON	, that he may repair to the command to which.he is now appointed .
JOHN ADAMS	PERSON	TO COLONEL
HENRY KNOX	PERSON	-LSB- Extract -RSB-
Bogart	PERSON	, the Cannon Founder .
Robert Treat -RSB- Paine	PERSON	, who is upon the
Samuel -RSB- Nicho	PERSON	- las to be requested to employ the Marines in that service .
ROBERT CHRISTIE	PERSON	, JR. .
DANIEL	PERSON	OF ST. THOMAS JENIFER Dear Sir
Baltimore	PERSON	13th August 1776 I wrote you sometime ago acquainting that I had two Schooners wc were sunk at the entrance of this harbor by order of the
JESSE HOLLINGSWORTH	PERSON	TO THE
Speek	PERSON	to One of your Bots to call for her I must have the Skow Trimd Before shee is Sent Down Pleas Give the
Servis	PERSON	and Not at Home - the Frigget Wee Lanst yesterday a fine
Lance	PERSON	and a fine Ship from your -LSB- & c. -RSB-
Jesse Hollingsworth Baltimore	PERSON	August 13 -1776 1 .
ANDREW SNAPE HAMOND	PERSON	-LSB-
George	PERSON	's Island is about 2 % miles long , has an excellent Harbour on the East side of it , and a small Haven on the
Dunmore	PERSON	Landed his Troops upon it the day after our Arrival , and we searched every where for fresh water , but on Account of the dryness of the season , very little prospect appeared of being able to supply the
Dunmore	PERSON	in his own Ship , we sailed up the Potomack in order to fill the empty Casks with fresh water ; and at the same .
Fowey	PERSON	remained with the rest of the
George	PERSON	's Id by being in a great measure covered over , the People were quite sheltered , could go close to the shore with safety , and by that means did great mischief among the Enemy .
George	PERSON	's Island under the Protection of the Fowey only , came with 2 Tenders up the
Fowey	PERSON	had 35 Men sick , and Lord
Dunmore	PERSON	's
Dunmore	PERSON	, 5 Sail of Transports , two Vessels laden with Rum sugars & dry goods , and 5 Small Tenders & Pilot boats , 13th and arrived off of
Peter Parker	PERSON	from the So ward , and saild up to
Hamond	PERSON	, No. 5 , UVh .
Thomas Whiting	PERSON	1st Commissioner -LSB- To -RSB- Mr.
Charles Thomas	PERSON	manager of the Rope Walk at
Thos Whiting	PERSON	1st Commr To Mr
Andrew Lush Cabbin	PERSON	Point a Memorandum for Mr Lush 2 Blocks for a Brig about 50 Feet Keel except dead Eyes , two Pumps about 13 1/2 feet long together with Boxes & c - 1 .
GRIFFIN	PERSON	STITH Sir ,
Thos Whiting	PERSON	1st Commr To
Griffin Stith Esqr	PERSON	Vice Chairman of the
JOHN PRINGLE	PERSON	,
Howe	PERSON	shou 'd be beat at
N. York	PERSON	, I suppose he & his
Myrmidons	PERSON	will either go to
Sullivan	PERSON	's Island ; they will be devilishly at a Loss , how to dress it up for the Public .
Augustine	PERSON	, in Hopes of falling in wth two Ships expected from
John Burr Esqr Commander of his Majesty	PERSON	's Ship the
Edward Shepherd	PERSON	mate of his Majesty 's Ship of War being duly Sworn deposeth that the Sloop Britania was taken off of
Burr	PERSON	Commander of the
Edward Shepherd	PERSON	,
Sworne	PERSON	to the day and Year first above written .
Charles Morris	PERSON	junr Regr - Wednesday 14th August 1776 Court opened by making Proclamation as usual .
N. S. Arch	PERSON	.
H. M. Sloop Kings-fisher	PERSON	.
SAMUEL AUSTIN	PERSON	'S CLAIM FOR GOODS TAKEN ON BOARD THE PRIZE BRIGANTINE ELIZABETH i To the honble
Joshua Brackett Esqr	PERSON	State of New-Hampshire Judge of the
Samuel Austin	PERSON	of
Merchandizes	PERSON	mentioned in the annexed Schedulez against which a Libel is filed , in said
Joshua Wentworth Esqr	PERSON	, in behalf of the owners and others concerned in three continental armed ves - sels , which Goods , wares and merchandizes , are said to be taken on board the Brigt named the
Elizabeth	PERSON	by said armed vessels and to be tried in said
Samuel	PERSON	says , The said Goods , wares and merchandizes are not forfeited , nor ought to be condemned by said
John Lowell Atty	PERSON	to the Claimant A true copy Examind by
Jona M Sewall Cler	PERSON	-LSB- k -RSB- 1 .
John Lcverett	PERSON	,
Robert Ruggles	PERSON	,
Samuel Dashwood	PERSON	,
Cyrus Baldwin	PERSON	,
Edward Keighly	PERSON	,
Thomas Drowne	PERSON	,
Samuel Whitwell	PERSON	,
Adam Rupp	PERSON	,
Samuel Parkman	PERSON	,
John	PERSON	&
Samuel Barrett	PERSON	,
Jonathan Williams	PERSON	,
John Rowe	PERSON	,
William Breck	PERSON	,
William	PERSON	and
James Jack	PERSON	- son ,
Francis Shaw	PERSON	,
Samuel Ruggles	PERSON	,
John Lowell	PERSON	,
Nathan Frazer	PERSON	,
Samuel Partridge	PERSON	and
Richard Hart	PERSON	.
Mary Williams	PERSON	.
Austin	PERSON	's schedule , of four closely written pages , concluded with ``
Crean Brush	PERSON	and others by virtue of a proclamation and a written order issued by General How for that purpose , and are now found by me on board the Brigantine Eliza-beth
Peter Ramsay	PERSON	late master and taken by
Joseph Sprague	PERSON	&
Samuel Ward	PERSON	a Comis - sion was Issued Out to the said
Samuel Waters	PERSON	as Comander of said Schoo - ner Dolphin fitted Out by them for the purpose of Cruising on the Enemies of the
Jonathan Dowse	PERSON	, -LRB- Son to
Joseph Dowse Esqr	PERSON	of
Stephen -RSB- Cleveland	PERSON	, who goes Master of the Brig. that Mr
John Lawless	PERSON	of
John Bradford	PERSON	of
John Winthrop	PERSON	, &
Richard Derby Esqrs	PERSON	be a
Jos Batchelder	PERSON	Junr The Petition of the Subscriber , Humbly Sheweth that your
Petitioner	PERSON	with a Number of others are fitting Out a
Mr-Samuel Phillips	PERSON	of
Phillips	PERSON	takeing the Cash for the same at the rate of five Shill - ings Pr .
Petitioner	PERSON	as you in your great Wisdom shall think fitt , and your
Petitioner	PERSON	as in Duty bound shall ever pray , in behalf of
Josiah Batchelder	PERSON	, Five Hundred pounds of Powder out of that in
Dolphin	PERSON	, was `` burthen about eighteen Tons , to carry One hundred weight of powder and ten barrels of provisions , to be mounted with Eight swivel Guns , and Nav - igated by twenty five Men . ''
Stephen Cleveland	PERSON	, master .
John Bradford	PERSON	to
Robert Morris	PERSON	, July 14 .
NICHOLAS COOKE	PERSON	No. 15 .
JOHN LOWELL	PERSON	TO THE
John Lowell	PERSON	of
Brigt Crean Brush	PERSON	was taken as a Prisoner & among his Papers are some which are material to support the Claims of your
Petitioner	PERSON	prays he may be ad - mitted to the Loan of for the Purpose aforesd & the same shall be carefully return -LSB- ed -RSB- & as in Duty bound will pray .
J Lowell	PERSON	-LSB- Endorsed -RSB- In Council -LSB-
Memorialaof John Lowell Esq	PERSON	- Read & Ordered that
